scorer,,,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat
labeled-data,Natalya_20200723_ARM_001-6,img12594.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img12812.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img13110.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img13378.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img14688.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img14745.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img15104.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,482.38547849242116,320.68647306773255,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img00451.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img00886.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img01433.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img01573.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img02397.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img03370.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img03737.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img04082.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img04157.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img05014.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img05147.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img05192.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img05319.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img06212.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img07023.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img07656.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img08362.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img08608.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img08857.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img09148.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img09711.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img09780.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img09886.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img10293.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img10353.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img11409.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img13411.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img13695.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img13860.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-2,img14202.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5532336746614,363.5452872814029,694.4338524889172,353.9250304207528,565.5512019270827,161.51142615802203,563.4516752244996,274.7728685746533,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img00091.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img00554.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img01324.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img01487.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img02020.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img04934.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img05191.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img05320.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img05450.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img05780.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img06144.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img06773.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img07016.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img07605.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img07632.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img07917.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img08899.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img09234.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img10462.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img10897.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img10982.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img11519.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img11565.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img12250.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img12434.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img12693.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img13054.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img13433.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img13841.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-3,img14598.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.43161542216797,372.2179257334337,614.027825835951,369.3819293974519,557.2323635722181,96.7015401111396,461.2900553207946,314.3256664991971,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img00038.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img01064.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img01328.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img01593.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img02806.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img02904.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img02935.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img03257.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img03846.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img04283.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img06260.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img06668.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img07015.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img07154.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img07966.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img08520.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img09170.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img09539.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img09618.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img10194.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img10279.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img10355.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
labeled-data,Natalya_20200723_ARM_002-6,img10639.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00028111250737,361.89681071167274,523.5832757743883,379.3896834859526,376.87653337503633,146.62690802586877,478.4096173695347,323.0745562709491,,,,,,,,
